Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Season,Player_Clean,Team_Clean,MPG,PPG,RPG,APG,Significant_Player,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Reliable_Advanced_Stats,Current_Salary,Salary_Tier,Salary_Millions,Has_Salary_Data,Points_Per_Million,WinShares_Per_Million,VORP_Per_Million,Career_Stage,PER_Percentile,VORP_Percentile,BPM_Percentile,WS_Percentile,Performance_Score,Position_Adjusted_Score,Age_Adjustment,Age_Adjusted_Performance,Games_Played_Pct,Heavy_Minutes,Starter_Flag,Durability_Score,Predicted_Salary_Millions,Salary_Premium,Value_Rating,Contract_Type,Value_Classification,Contract_Risk,Salary_Millions_sum,Salary_Millions_mean,Salary_Pct_of_Team,Team_Salary_Rank,Team_Role,League_Salary_Percentile,Position_Market_Salary,Position_Salary_Premium,PER_YoY_Change,PER_Trend,VORP_YoY_Change,VORP_Trend,Performance_Score_YoY_Change,Performance_Score_Trend,Years_Experience,Career_Games,Career_Minutes,PER_Consistency,PPG_Consistency,Performance_Score_Consistency,PER_Career_High,PER_Pct_of_Career_High,VORP_Career_High,VORP_Pct_of_Career_High,Performance_Score_Career_High,Performance_Score_Pct_of_Career_High,Potential_Contract_Year,Age_Arc_Multiplier,Projected_Performance
448.0,MarJon Beauchamp,24.0,3TM,SF,35.0,0.0,156.0,27.0,65.0,0.415,10.0,29.0,0.345,17.0,36.0,0.472,0.492,15.0,20.0,0.75,11.0,33.0,44.0,11.0,4.0,1.0,15.0,14.0,79.0,0.0,,2025,MarJon Beauchamp,3TM,4.457142857142857,2.257142857142857,1.2571428571428571,0.3142857142857143,False,12.3,0.535,0.446,0.308,8.0,22.6,15.6,10.2,1.2,0.6,16.9,24.9,-0.1,0.2,0.1,0.02,-2.7,-1.6,-4.3,-0.1,False,,,,False,,,,Developing,44.122807017543856,25.17543859649123,16.92982456140351,18.684210526315788,27.499999999999996,4.191428571428571,0.95,26.124999999999996,0.4268292682926829,0,0,0.30066898954703836,2.48402765,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,10.0,0.0,2.6000000000000014,2.6000000000000014,0.1,0.1,-0.19197207678883998,-0.19197207678883998,3,135.0,1465.0,0.20607096533114724,0.3789855527049637,0.329334052171517,12.3,100.0,-0.1,100.0,27.691972076788836,99.30675909878678,0,1.05,28.874999999999996
268.0,Marc Gasol,35.0,TOR,C,44.0,43.0,1161.0,119.0,279.0,0.427,57.0,148.0,0.385,62.0,131.0,0.473,0.529,36.0,49.0,0.735,31.0,244.0,275.0,147.0,34.0,38.0,59.0,124.0,331.0,0.0,,2020,Marc Gasol,TOR,26.38636363636364,7.522727272727272,6.25,3.340909090909091,True,11.8,0.551,0.53,0.176,2.9,21.7,12.5,17.3,1.4,3.2,16.4,13.2,0.8,2.2,3.0,0.124,-1.2,2.8,1.6,1.1,True,,,,False,,,,Late Career,42.35849056603774,81.13207547169812,83.20754716981132,71.69811320754717,68.13207547169812,18.822727272727274,0.85,57.91226415094339,0.5945945945945946,0,1,0.6206203931203932,17.025962700000004,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,,,,,,,1,44.0,1161.0,,,,11.8,100.0,1.1,100.0,68.13207547169812,100.0,0,0.8,54.505660377358495
315.0,Marc Gasol,36.0,LAL,C,52.0,42.0,993.0,88.0,194.0,0.454,50.0,122.0,0.41,38.0,72.0,0.528,0.582,36.0,50.0,0.72,38.0,177.0,215.0,109.0,26.0,58.0,53.0,115.0,262.0,0.0,,2021,Marc Gasol,LAL,19.096153846153847,5.038461538461538,4.134615384615385,2.0961538461538463,True,12.2,0.606,0.629,0.258,4.3,19.9,12.2,14.7,1.3,5.2,19.7,11.8,0.8,1.9,2.8,0.133,-1.4,3.7,2.3,1.1,True,,,,False,,,,Late Career,45.65619223659889,81.70055452865064,88.72458410351202,69.77818853974121,70.25878003696857,13.253846153846155,0.85,59.71996303142328,0.7222222222222222,0,1,0.6242948717948718,14.293106710000002,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,0.3999999999999986,0.3999999999999986,0.0,0.0,2.126704565270458,2.126704565270458,2,96.0,2154.0,0.0235702260395515,0.27969345471568097,0.021732754149914973,12.2,100.0,1.1,100.0,70.25878003696857,100.0,0,0.8,56.20702402957486
254.0,Marco Belinelli,33.0,SAS,SG,57.0,0.0,883.0,123.0,314.0,0.392,67.0,178.0,0.376,56.0,136.0,0.412,0.498,48.0,58.0,0.828,7.0,92.0,99.0,69.0,12.0,1.0,19.0,45.0,361.0,0.0,,2020,Marco Belinelli,SAS,15.491228070175438,6.333333333333333,1.736842105263158,1.2105263157894737,True,10.8,0.532,0.567,0.185,0.9,11.2,6.0,10.7,0.6,0.1,5.3,17.5,0.7,0.2,0.8,0.046,-0.7,-2.0,-2.7,-0.2,True,,,,False,,,,Veteran,34.15094339622641,14.528301886792452,31.69811320754717,41.60377358490566,30.12264150943396,10.854385964912282,0.85,25.604245283018866,0.7702702702702703,0,0,0.6170744428639166,6.130200830000002,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,57.0,883.0,,,,10.8,100.0,-0.2,100.0,30.12264150943396,100.0,0,0.9,27.110377358490567
457.0,Marcus Bagley,23.0,PHI,SF,10.0,4.0,253.0,27.0,69.0,0.391,5.0,32.0,0.156,22.0,37.0,0.595,0.428,8.0,10.0,0.8,23.0,47.0,70.0,10.0,9.0,12.0,7.0,16.0,67.0,0.0,,2025,Marcus Bagley,PHI,25.3,6.7,7.0,1.0,True,11.8,0.456,0.464,0.145,9.9,21.9,15.7,5.5,1.8,4.7,8.7,13.8,0.0,0.2,0.2,0.045,-3.4,-0.9,-4.3,-0.1,True,,,,False,,,,Rookie/Young,38.421052631578945,25.17543859649123,16.92982456140351,23.24561403508772,26.70175438596491,17.23,0.85,22.696491228070172,0.12195121951219512,0,0,0.32617073170731714,4.05200609,,,Unknown,No_Salary_Data,No_Data,153.25,25.54,0.0,999.0,Bench_Player,0.0,10.0,0.0,,,,,,,1,10.0,253.0,,,,11.8,100.0,-0.1,100.0,26.70175438596491,100.0,0,1.1,29.371929824561406
530.0,Marcus Garrett,23.0,MIA,SG,12.0,0.0,128.0,5.0,21.0,0.238,1.0,4.0,0.25,4.0,17.0,0.235,0.262,2.0,5.0,0.4,9.0,14.0,23.0,7.0,5.0,3.0,2.0,16.0,13.0,0.0,,2022,Marcus Garrett,MIA,10.666666666666666,1.0833333333333333,1.9166666666666667,0.5833333333333334,True,4.7,0.28,0.19,0.238,8.1,12.2,10.2,7.0,2.0,2.5,7.9,8.8,-0.1,0.2,0.1,0.032,-6.4,1.0,-5.4,-0.1,False,,,,False,,,,Rookie/Young,8.663366336633663,24.834983498349835,15.841584158415841,23.34983498349835,17.43811881188119,4.058333333333334,0.85,14.82240099009901,0.14634146341463414,0,0,0.19447154471544714,2.8167727800000004,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,12.0,128.0,,,,4.7,100.0,-0.1,100.0,17.43811881188119,100.0,0,1.1,19.181930693069308
504.0,Marcus Garrett,26.0,CHO,SG,4.0,0.0,79.0,11.0,27.0,0.407,3.0,8.0,0.375,8.0,19.0,0.421,0.463,3.0,4.0,0.75,1.0,5.0,6.0,13.0,3.0,2.0,6.0,10.0,28.0,0.0,,2025,Marcus Garrett,CHA,19.75,7.0,1.5,3.25,False,8.7,0.487,0.296,0.148,1.3,6.9,4.0,25.1,1.9,2.5,17.3,18.7,-0.1,0.1,0.0,-0.002,-5.4,-2.2,-7.6,-0.1,False,,,,False,,,,Developing,14.561403508771932,25.17543859649123,6.228070175438597,12.368421052631579,14.692982456140353,14.100000000000001,0.95,13.958333333333334,0.04878048780487805,0,0,0.22676829268292684,5.416675560000001,,,Unknown,No_Salary_Data,No_Data,117.83,13.09,0.0,999.0,Bench_Player,0.0,5.91012,0.0,3.999999999999999,3.999999999999999,0.0,0.0,-2.7451363557408364,-2.7451363557408364,2,16.0,207.0,0.42215330220092384,1.0351460095720593,0.12082402755102299,8.7,100.0,-0.1,100.0,17.43811881188119,84.2578411963194,0,1.05,15.427631578947372
60.0,Marcus Morris,30.0,2TM,PF,62.0,62.0,1936.0,355.0,810.0,0.438,142.0,348.0,0.408,213.0,462.0,0.461,0.526,181.0,220.0,0.823,59.0,252.0,311.0,86.0,47.0,30.0,97.0,180.0,1033.0,0.0,,2020,Marcus Morris,2TM,31.225806451612904,16.661290322580644,5.016129032258065,1.3870967741935485,True,14.3,0.57,0.43,0.272,3.2,14.0,8.5,6.8,1.2,1.4,9.7,21.9,2.1,1.5,3.6,0.088,0.6,-0.7,-0.1,0.9,True,,,,False,,,,Prime,61.698113207547166,77.16981132075472,65.56603773584906,77.83018867924528,69.75943396226415,24.175806451612907,0.95,66.27146226415094,0.8378378378378378,1,1,0.8149607672188317,29.49317946,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,,,,,,,1,62.0,1936.0,,,,14.3,100.0,0.9,100.0,69.75943396226415,100.0,0,0.95,66.27146226415094
112.0,Marcus Morris,31.0,LAC,PF,57.0,29.0,1502.0,276.0,584.0,0.473,140.0,296.0,0.473,136.0,288.0,0.472,0.592,73.0,89.0,0.82,35.0,199.0,234.0,58.0,34.0,15.0,57.0,117.0,765.0,0.0,,2021,Marcus Morris,LAC,26.350877192982452,13.421052631578949,4.105263157894737,1.0175438596491229,True,14.5,0.614,0.507,0.152,2.7,14.5,8.8,5.6,1.1,0.9,8.4,20.1,2.1,1.5,3.6,0.115,0.9,-0.8,0.0,0.8,True,,,,False,,,,Veteran,64.14048059149722,76.34011090573013,68.29944547134936,79.39001848428835,71.28003696857671,19.33157894736842,0.95,67.71603512014786,0.7916666666666666,0,0,0.7385087719298244,13.45837864,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,0.1999999999999993,0.1999999999999993,-0.09999999999999998,-0.09999999999999998,1.5206030063125553,1.5206030063125553,2,119.0,3438.0,0.009820927516479791,0.15232816456184495,0.01524720264703063,14.5,100.0,0.9,88.8888888888889,71.28003696857671,100.0,0,0.95,67.71603512014786
118.0,Marcus Morris,32.0,LAC,PF,54.0,54.0,1564.0,300.0,691.0,0.434,101.0,275.0,0.367,199.0,416.0,0.478,0.507,129.0,148.0,0.872,26.0,213.0,239.0,113.0,28.0,18.0,69.0,115.0,830.0,0.0,,2022,Marcus Morris,LAC,28.96296296296296,15.37037037037037,4.425925925925926,2.092592592592593,True,13.7,0.549,0.398,0.214,1.8,14.0,8.1,11.3,0.9,1.0,8.4,23.2,0.9,1.5,2.4,0.074,-0.3,-1.0,-1.4,0.3,True,,,,False,,,,Veteran,59.07590759075908,64.27392739273927,52.14521452145215,67.49174917491749,60.32590759075907,22.30925925925926,0.95,57.309612211221115,0.6585365853658537,0,1,0.6847515808491418,24.604808830000003,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,-0.8000000000000007,-0.8000000000000007,-0.5,-0.5,-10.954129377817637,-10.954129377817637,3,173.0,5002.0,0.029388225874816026,0.10766547375695257,0.08841115922325642,14.5,94.48275862068965,0.9,33.33333333333333,71.28003696857671,84.63226192959652,0,0.9,54.293316831683164
145.0,Marcus Morris,33.0,LAC,PF,65.0,65.0,1825.0,274.0,643.0,0.426,112.0,308.0,0.364,162.0,335.0,0.484,0.513,68.0,87.0,0.782,29.0,229.0,258.0,114.0,42.0,21.0,56.0,136.0,728.0,0.0,,2023,Marcus Morris,LAC,28.07692307692308,11.2,3.969230769230769,1.7538461538461538,True,10.5,0.534,0.479,0.135,1.8,13.9,7.9,8.9,1.1,1.0,7.6,17.6,0.4,1.6,2.0,0.053,-1.8,-0.2,-1.9,0.0,True,,,,False,,,,Veteran,27.962962962962962,38.333333333333336,41.94444444444444,57.407407407407405,39.93981481481481,17.76923076923077,0.85,33.948842592592584,0.7831325301204819,0,1,0.7506487488415199,17.810731929999996,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,-3.1999999999999993,-3.1999999999999993,-0.3,-0.3,-20.386092775944263,-20.386092775944263,4,238.0,6827.0,0.16407760068617613,0.15653307577371867,0.2781456280562571,14.5,72.41379310344827,0.9,0.0,71.28003696857671,56.03225883906596,0,0.9,35.94583333333333
283.0,Marcus Morris,34.0,2TM,PF,49.0,7.0,817.0,116.0,264.0,0.439,48.0,119.0,0.403,68.0,145.0,0.469,0.53,36.0,44.0,0.818,23.0,111.0,134.0,36.0,15.0,13.0,30.0,74.0,316.0,0.0,,2024,Marcus Morris,2TM,16.6734693877551,6.448979591836735,2.7346938775510203,0.7346938775510204,True,9.9,0.558,0.451,0.167,3.1,15.2,9.1,6.1,0.9,1.4,9.6,16.6,0.2,0.8,1.0,0.06,-2.5,-1.3,-3.8,-0.4,True,,,,False,,,,Veteran,27.399650959860384,8.202443280977311,22.949389179755673,45.98603839441536,25.205061082024436,10.710204081632654,0.85,21.42430191972077,0.5833333333333334,0,0,0.516734693877551,7.515144160000005,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-0.5999999999999996,-0.5999999999999996,-0.4,-0.4,-14.734753732790374,-14.734753732790374,5,287.0,7644.0,0.1797249671090271,0.4055661535945505,0.42167683073560525,14.5,68.27586206896552,0.9,-44.44444444444445,71.28003696857671,35.360617297569455,0,0.8,20.16404886561955
187.0,Marcus Sasser,23.0,DET,PG,71.0,11.0,1351.0,219.0,512.0,0.428,90.0,240.0,0.375,129.0,272.0,0.474,0.516,58.0,66.0,0.879,11.0,114.0,125.0,236.0,44.0,12.0,90.0,103.0,586.0,0.0,,2024,Marcus Sasser,DET,19.028169014084508,8.253521126760564,1.7605633802816902,3.323943661971831,True,11.8,0.542,0.469,0.129,0.9,9.6,5.2,25.4,1.6,0.8,14.3,19.9,0.3,0.6,0.9,0.033,-1.5,-1.1,-2.6,-0.2,True,,,,False,,,,Rookie/Young,41.53577661431064,17.539267015706805,36.038394415357764,44.4153577661431,34.738219895287955,15.361971830985917,0.85,29.52748691099476,0.8452380952380952,0,0,0.6974245472837022,4.0080922800000005,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,71.0,1351.0,,,,11.8,100.0,-0.2,100.0,34.738219895287955,100.0,0,1.1,38.212041884816756
280.0,Marcus Sasser,24.0,DET,PG,57.0,1.0,811.0,137.0,296.0,0.463,58.0,152.0,0.382,79.0,144.0,0.549,0.561,43.0,51.0,0.843,18.0,51.0,69.0,133.0,37.0,4.0,54.0,72.0,375.0,0.0,,2025,Marcus Sasser,DET,14.228070175438596,6.578947368421052,1.2105263157894737,2.333333333333333,True,14.0,0.589,0.514,0.172,2.5,6.9,4.7,22.9,2.2,0.5,14.5,19.4,1.0,0.8,1.8,0.108,-0.4,-0.2,-0.6,0.3,True,2886720.0,Rookie/Min,2.88672,True,129.9052211506485,0.6235450615231127,0.1039241769205188,Developing,58.15789473684211,59.73684210526316,58.07017543859649,56.92982456140351,58.28508771929825,11.805263157894737,0.95,55.37083333333333,0.6951219512195121,0,0,0.5593538724860933,3.279003810000004,-11.963505769760099,20.190765893227695,Minimum,Average_Value,Medium_Risk,75.94,12.66,3.8013168290755863,5.0,Key_Player,21.91780821917808,10.2,-71.69882352941175,2.1999999999999993,2.1999999999999993,0.5,0.5,23.54686782401029,23.54686782401029,2,128.0,2162.0,0.12059185415584528,0.15966357326207326,0.3579780238098142,14.0,100.0,0.3,100.0,58.28508771929825,100.0,0,1.05,61.19934210526316
104.0,Marcus Smart,25.0,BOS,SG,60.0,40.0,1919.0,256.0,682.0,0.375,137.0,395.0,0.347,119.0,287.0,0.415,0.476,127.0,152.0,0.836,42.0,183.0,225.0,291.0,101.0,29.0,103.0,162.0,776.0,0.0,"DPOY-6,DEF1",2020,Marcus Smart,BOS,31.98333333333333,12.933333333333334,3.75,4.85,True,13.8,0.518,0.579,0.223,2.4,10.1,6.3,21.1,2.5,1.4,12.1,18.9,1.7,2.8,4.5,0.112,0.0,1.4,1.4,1.6,True,,,,False,,,,Developing,57.73584905660377,88.67924528301887,81.69811320754718,86.69811320754717,77.25471698113208,26.003333333333334,0.95,73.39198113207547,0.8108108108108109,1,0,0.8063198198198198,12.704606389999999,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,60.0,1919.0,,,,13.8,100.0,1.6,100.0,77.25471698113208,100.0,0,1.05,81.11745283018868
152.0,Marcus Smart,26.0,BOS,PG,48.0,45.0,1581.0,203.0,510.0,0.398,93.0,282.0,0.33,110.0,228.0,0.482,0.489,128.0,162.0,0.79,36.0,131.0,167.0,273.0,72.0,23.0,96.0,126.0,627.0,0.0,,2021,Marcus Smart,BOS,32.9375,13.0625,3.4791666666666665,5.6875,True,13.8,0.539,0.553,0.318,2.5,9.3,5.9,23.6,2.2,1.4,14.2,18.4,1.8,1.5,3.3,0.1,-0.4,0.2,-0.3,0.7,True,,,,False,,,,Developing,58.9648798521257,74.21441774491682,63.21626617375231,76.06284658040666,67.25970425138632,26.218749999999996,0.95,63.896719038817004,0.6666666666666666,1,1,0.729375,19.721984440000007,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,0.0,0.0,-0.9000000000000001,-0.9000000000000001,-9.995012729745753,-9.995012729745753,2,108.0,3500.0,0.0,0.00702686655450647,0.09781087892782234,13.8,100.0,1.6,43.74999999999999,77.25471698113208,87.06226218887471,0,1.05,70.62268946395564
112.0,Marcus Smart,27.0,BOS,PG,71.0,71.0,2296.0,300.0,718.0,0.418,119.0,360.0,0.331,181.0,358.0,0.506,0.501,142.0,179.0,0.793,42.0,228.0,270.0,417.0,119.0,18.0,159.0,160.0,861.0,0.0,"DPOY-1,DEF1",2022,Marcus Smart,BOS,32.33802816901409,12.126760563380282,3.8028169014084505,5.873239436619718,True,13.6,0.54,0.501,0.249,2.0,10.5,6.4,25.6,2.6,0.7,16.6,18.3,1.9,3.7,5.6,0.116,-1.2,1.7,0.5,1.5,True,,,,False,,,,Developing,58.003300330033,87.04620462046205,75.41254125412541,89.60396039603961,75.9364686468647,25.90422535211268,1.0,75.9364686468647,0.8658536585365854,1,1,0.8428924768120921,20.51321357000001,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,-0.20000000000000107,-0.20000000000000107,0.8,0.8,8.676764395478372,8.676764395478372,3,179.0,5796.0,0.008408013628975176,0.03990481614693943,0.07389712025977013,13.8,98.55072463768116,1.6,93.75,77.25471698113208,98.29363385721892,0,1.05,79.73329207920793
153.0,Marcus Smart,28.0,BOS,PG,61.0,61.0,1957.0,250.0,602.0,0.415,115.0,342.0,0.336,135.0,260.0,0.519,0.511,88.0,118.0,0.746,46.0,145.0,191.0,382.0,93.0,23.0,143.0,172.0,703.0,0.0,,2023,Marcus Smart,BOS,32.08196721311475,11.524590163934429,3.1311475409836067,6.262295081967213,True,12.1,0.538,0.568,0.196,2.6,8.0,5.3,26.4,2.3,1.0,17.9,17.8,1.0,2.7,3.7,0.092,-1.8,0.8,-1.0,0.5,True,,,,False,,,,Prime,42.5,68.7037037037037,55.00000000000001,76.29629629629629,58.93518518518518,25.280327868852456,1.0,58.93518518518518,0.7349397590361446,1,1,0.7617835275528343,19.977849820000007,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,-1.5,-1.5,-1.0,-1.0,-17.001283461679513,-17.001283461679513,4,240.0,7753.0,0.07056891070767778,0.06332438395530025,0.1261741369065251,13.8,87.68115942028984,1.6,31.25,77.25471698113208,76.28684368823579,1,1.0,58.93518518518518
296.0,Marcus Smart,29.0,MEM,PG,20.0,20.0,605.0,102.0,237.0,0.43,42.0,134.0,0.313,60.0,103.0,0.583,0.519,43.0,56.0,0.768,6.0,47.0,53.0,86.0,41.0,5.0,62.0,53.0,289.0,0.0,,2024,Marcus Smart,MEM,30.25,14.45,2.65,4.3,True,11.8,0.552,0.565,0.236,1.0,8.9,4.8,22.7,3.3,0.8,19.2,22.9,-0.5,0.7,0.2,0.02,-3.3,0.9,-2.4,0.0,True,,,,False,,,,Prime,41.53577661431064,41.44851657940663,38.045375218150085,25.30541012216405,37.395287958115176,25.544999999999998,1.0,37.395287958115176,0.23809523809523808,1,1,0.44535714285714284,23.738247860000005,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,-0.29999999999999893,-0.29999999999999893,-0.5,-0.5,-21.539897227070007,-21.539897227070007,5,260.0,8358.0,0.07714920608794361,0.12163191637940463,0.33636885459884824,13.8,85.5072463768116,1.6,0.0,77.25471698113208,48.405184070829264,1,1.0,37.395287958115176
313.0,Marcus Smart,30.0,2TM,PG,34.0,7.0,680.0,101.0,257.0,0.393,49.0,141.0,0.348,52.0,116.0,0.448,0.488,54.0,71.0,0.761,18.0,54.0,72.0,109.0,39.0,9.0,54.0,53.0,305.0,0.0,,2025,Marcus Smart,2TM,20.0,8.970588235294118,2.117647058823529,3.2058823529411766,True,12.4,0.529,0.549,0.276,2.8,8.3,5.6,21.7,2.7,1.2,15.8,20.6,0.1,0.6,0.7,0.051,-1.6,0.1,-1.5,0.1,True,,,,False,,,,Prime,45.08771929824562,49.73684210526316,45.96491228070175,36.49122807017544,44.75,16.885294117647057,0.95,42.512499999999996,0.4146341463414634,0,0,0.448780487804878,10.125168349999996,,,Unknown,No_Salary_Data,No_Data,352.57,22.04,0.0,999.0,Bench_Player,0.0,10.2,0.0,0.5999999999999996,0.5999999999999996,0.1,0.1,7.354712041884824,7.354712041884824,6,294.0,9038.0,0.024793388429752053,0.23538036861422326,0.23282373048243685,13.8,89.85507246376811,1.6,6.25,77.25471698113208,57.92526560019539,0,0.95,42.512499999999996
495.0,Marial Shayok,24.0,PHI,SG,4.0,0.0,28.0,3.0,12.0,0.25,2.0,6.0,0.333,1.0,6.0,0.167,0.333,3.0,4.0,0.75,1.0,6.0,7.0,1.0,0.0,1.0,3.0,4.0,11.0,0.0,,2020,Marial Shayok,PHI,7.0,2.75,1.75,0.25,False,1.4,0.4,0.5,0.333,3.9,23.7,13.8,4.8,0.0,3.0,17.9,25.8,-0.1,0.0,-0.1,-0.13,-9.3,-3.7,-13.0,-0.1,False,,,,False,,,,Developing,3.207547169811321,24.71698113207547,1.509433962264151,6.037735849056604,8.726415094339623,5.325000000000001,0.95,8.290094339622643,0.05405405405405406,0,0,0.10243243243243243,3.59506594,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,4.0,28.0,,,,1.4,100.0,-0.1,100.0,8.726415094339623,100.0,0,1.05,9.162735849056604
300.0,Mario Hezonja,24.0,POR,PF,53.0,4.0,871.0,92.0,218.0,0.422,24.0,78.0,0.308,68.0,140.0,0.486,0.477,48.0,59.0,0.814,30.0,154.0,184.0,50.0,36.0,9.0,42.0,107.0,256.0,0.0,,2020,Mario Hezonja,POR,16.433962264150942,4.830188679245283,3.4716981132075477,0.9433962264150944,True,9.5,0.525,0.358,0.271,3.6,18.3,11.0,7.5,2.0,0.9,14.7,13.9,0.1,0.6,0.8,0.043,-3.1,0.2,-2.9,-0.2,True,,,,False,,,,Developing,24.90566037735849,14.528301886792452,29.339622641509433,41.60377358490566,26.759433962264154,10.61509433962264,0.95,25.421462264150946,0.7162162162162162,0,0,0.5940693523712391,2.8253762299999994,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,53.0,871.0,,,,9.5,100.0,-0.2,100.0,26.759433962264154,100.0,0,1.05,28.097405660377362
264.0,Mark Williams,21.0,CHO,C,43.0,17.0,828.0,160.0,251.0,0.637,0.0,0.0,0.0,160.0,251.0,0.637,0.637,67.0,97.0,0.691,93.0,211.0,304.0,18.0,28.0,45.0,40.0,94.0,387.0,0.0,,2023,Mark Williams,CHA,19.25581395348837,9.0,7.069767441860465,0.4186046511627907,True,19.8,0.659,0.0,0.386,11.7,27.7,19.6,3.3,1.6,4.7,12.0,17.0,1.5,1.3,2.8,0.163,-0.5,0.6,0.1,0.4,True,,,,False,,,,Rookie/Young,90.0925925925926,66.20370370370371,68.7962962962963,68.61111111111111,74.50000000000001,19.97441860465116,0.85,63.32500000000001,0.5180722891566265,0,0,0.5034015130288596,5.7476258899999975,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,43.0,828.0,,,,19.8,100.0,0.4,100.0,74.50000000000001,100.0,0,1.1,81.95000000000002
318.0,Mark Williams,22.0,CHO,C,19.0,19.0,508.0,98.0,151.0,0.649,0.0,0.0,0.0,98.0,151.0,0.649,0.649,46.0,64.0,0.719,76.0,108.0,184.0,22.0,16.0,20.0,17.0,50.0,242.0,0.0,,2024,Mark Williams,CHA,26.73684210526316,12.736842105263158,9.68421052631579,1.1578947368421053,True,22.5,0.675,0.0,0.424,16.3,24.6,20.4,6.8,1.6,3.7,8.7,17.1,1.6,0.5,2.1,0.198,1.6,-0.8,0.8,0.3,True,,,,False,,,,Rookie/Young,95.81151832460732,63.61256544502618,75.39267015706807,60.73298429319372,75.64136125654451,27.378947368421056,0.85,64.29515706806284,0.2261904761904762,0,1,0.4030827067669174,14.136134199999997,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,2.6999999999999993,2.6999999999999993,-0.10000000000000003,-0.10000000000000003,1.1413612565444993,1.1413612565444993,2,62.0,1336.0,0.090268950789772,0.24312145987527783,0.010750725549999432,22.5,100.0,0.4,74.99999999999999,75.64136125654451,100.0,0,1.1,83.20549738219897
169.0,Mark Williams,23.0,CHO,C,44.0,41.0,1171.0,270.0,447.0,0.604,0.0,4.0,0.0,270.0,443.0,0.609,0.604,131.0,163.0,0.804,132.0,315.0,447.0,109.0,32.0,54.0,71.0,105.0,671.0,0.0,,2025,Mark Williams,CHA,26.613636363636363,15.25,10.159090909090908,2.477272727272727,True,23.9,0.647,0.009,0.365,11.8,29.3,20.3,16.5,1.3,4.5,12.0,21.4,3.1,1.6,4.7,0.195,2.5,0.9,3.5,1.6,True,,,,False,,,,Rookie/Young,98.0701754385965,86.49122807017544,93.24561403508773,84.91228070175438,91.33771929824562,30.954545454545457,0.85,77.63706140350877,0.5365853658536586,0,1,0.5880875831485588,19.114872760000004,,,Unknown,No_Salary_Data,No_Data,117.83,13.09,0.0,999.0,Starter,0.0,11.404119999999999,0.0,1.3999999999999986,1.3999999999999986,1.3,1.3,15.696358041701103,15.696358041701103,3,106.0,2507.0,0.09444410291444459,0.25508276624508913,0.11689337478337224,23.9,100.0,1.6,100.0,91.33771929824562,100.0,0,1.1,100.47149122807019
