Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Season,Player_Clean,Team_Clean,MPG,PPG,RPG,APG,Significant_Player,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Reliable_Advanced_Stats,Current_Salary,Salary_Tier,Salary_Millions,Has_Salary_Data,Points_Per_Million,WinShares_Per_Million,VORP_Per_Million,Career_Stage,Experience,Age_Squared,PTS_per_MP,Efficiency_Score,Top_Team,Age_Group,Performance_vs_Peers,Predicted_Value,Points_Per_Dollar,WinShares_Per_Dollar,VORP_Per_Dollar,Efficiency_Composite,Risk_Adjusted_Efficiency,Contract_Tier,Contract_Recommendation
552.0,Adam Flagler,24.0,OKC,SG,2.0,0.0,14.0,1.0,7.0,0.143,1.0,6.0,0.167,0.0,1.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,,2024,Adam Flagler,OKC,7.0,1.5,0.0,2.0,False,0.6,0.214,0.857,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,21.7,0.0,0.0,0.0,-0.159,-6.7,-3.9,-10.6,0.0,False,,,,False,,,,Developing,4,576.0,0.21428571428571427,-2.9999999999999996,True,Developing,-0.9345794392523363,-0.217388333045443,0.2986666326850409,0.0,0.0,0.00021288184600963932,0.00020436657216925375,Unknown,0.0
460.0,Adam Flagler,25.0,OKC,SG,37.0,0.0,203.0,25.0,96.0,0.26,14.0,72.0,0.194,11.0,24.0,0.458,0.333,1.0,2.0,0.5,7.0,20.0,27.0,12.0,8.0,3.0,4.0,15.0,65.0,0.0,,2025,Adam Flagler,OKC,5.486486486486487,1.7567567567567568,0.7297297297297297,0.3243243243243243,False,3.7,0.335,0.75,0.021,3.8,10.3,7.1,7.3,1.9,1.5,4.0,21.1,-0.6,0.3,-0.3,-0.062,-8.1,-2.3,-10.3,-0.4,True,,,,False,,,,Developing,5,625.0,0.32019704433497537,-2.14,True,Developing,-0.6666666666666667,-0.21024913150803665,6.471110374842553,-0.02986666326850409,-0.03982221769133879,-0.011812474631673339,-0.011103726153772938,Unknown,0.0
451.0,Adam Mokoka,21.0,CHI,SF,11.0,0.0,112.0,12.0,28.0,0.429,6.0,15.0,0.4,6.0,13.0,0.462,0.536,2.0,4.0,0.5,7.0,3.0,10.0,4.0,4.0,0.0,2.0,17.0,32.0,0.0,,2020,Adam Mokoka,CHI,10.181818181818182,2.909090909090909,0.9090909090909092,0.3636363636363636,True,8.2,0.538,0.536,0.143,6.6,3.1,4.9,5.0,1.7,0.0,6.3,12.1,0.1,0.1,0.2,0.073,-2.9,-1.2,-4.1,-0.1,False,,,,False,,,,Rookie/Young,0,441.0,0.2857142857142857,1.1899999999999997,False,Rookie/Young,0.48770491803278676,0.27949381102183884,3.185777415307103,0.019911108845669396,-0.009955554422834698,0.0028433242859026834,0.0029001907716207373,Unknown,0.0
501.0,Adam Mokoka,22.0,CHI,SG,14.0,0.0,56.0,7.0,19.0,0.368,1.0,10.0,0.1,6.0,9.0,0.667,0.395,0.0,1.0,0.0,1.0,4.0,5.0,5.0,2.0,1.0,5.0,5.0,15.0,0.0,,2021,Adam Mokoka,CHI,4.0,1.0714285714285714,0.3571428571428571,0.3571428571428571,False,2.2,0.386,0.526,0.053,2.0,7.8,4.9,11.9,1.7,1.6,20.5,18.9,-0.2,0.1,-0.1,-0.112,-7.7,-1.6,-9.3,-0.1,False,,,,False,,,,Rookie/Young,1,484.0,0.26785714285714285,-2.17,False,Rookie/Young,-0.9774774774774776,-0.20148324320355177,1.4933331634252045,-0.009955554422834698,-0.009955554422834698,-0.0034671660863863276,-0.0034671660863863276,Unknown,0.0
472.0,Adama Sanogo,21.0,CHI,PF,9.0,0.0,66.0,14.0,27.0,0.519,0.0,0.0,0.0,14.0,27.0,0.519,0.519,8.0,12.0,0.667,19.0,17.0,36.0,0.0,1.0,0.0,5.0,5.0,36.0,0.0,,2024,Adama Sanogo,CHI,7.333333333333333,4.0,4.0,0.0,False,21.9,0.558,0.0,0.444,31.6,29.4,30.5,0.0,0.8,0.0,13.4,24.8,0.1,0.1,0.2,0.133,-0.4,-6.3,-6.7,-0.1,False,,,,False,,,,Rookie/Young,4,441.0,0.5454545454545454,4.52,False,Rookie/Young,1.4124999999999999,0.8593441970940557,3.583999592220491,0.019911108845669396,-0.009955554422834698,0.00312716674724887,0.0031897100821938473,Unknown,0.19
538.0,Adama Sanogo,22.0,CHI,C,4.0,0.0,21.0,4.0,7.0,0.571,0.0,0.0,0.0,4.0,7.0,0.571,0.571,0.0,0.0,0.0,5.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,,2025,Adama Sanogo,CHI,5.25,2.0,1.5,0.25,False,15.2,0.571,0.0,0.0,25.4,4.9,15.0,6.7,0.0,0.0,12.5,15.9,0.0,0.0,0.0,0.105,0.7,-3.4,-2.6,0.0,False,,,,False,,,,Rookie/Young,5,484.0,0.38095238095238093,3.7799999999999994,False,Rookie/Young,0.7714285714285712,0.4680191399154376,0.7964443538267757,0.0,0.0,0.0005676849226923714,0.0005676849226923714,Unknown,0.13
600.0,Ade Murkey,24.0,SAC,SG,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,Ade Murkey,SAC,1.0,0.0,0.0,0.0,False,0.0,0.547,0.487,0.181,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,-0.017,-7.4,-2.3,-9.7,0.0,False,,,,False,,,,Developing,2,576.0,0.0,-2.9099999999999997,False,Developing,-0.9065420560747662,-0.1863201920942675,0.0,0.0,0.0,0.0,0.0,Unknown,0.01
295.0,Adem Bona,21.0,PHI,C,58.0,11.0,905.0,135.0,192.0,0.703,0.0,1.0,0.0,135.0,191.0,0.707,0.703,67.0,100.0,0.67,92.0,153.0,245.0,27.0,26.0,69.0,61.0,125.0,337.0,0.0,,2025,Adem Bona,PHI,15.60344827586207,5.810344827586207,4.224137931034483,0.4655172413793103,True,16.5,0.714,0.005,0.521,11.1,19.9,15.3,4.4,1.4,7.5,20.5,14.3,1.4,0.9,2.3,0.121,-2.9,0.2,-2.7,-0.2,True,1955377.0,Rookie/Min,1.955377,True,172.34528175385103,1.176243762711743,-0.1022820663227602,Rookie/Young,5,441.0,0.3723756906077348,4.0600000000000005,False,Rookie/Young,0.8285714285714286,0.4923426920780909,172.34528175385105,1.176243762711743,-0.10228206632276028,0.2947842454045076,0.30067993031259777,Fair,0.83
389.0,Admiral Schofield,22.0,WAS,PF,33.0,2.0,368.0,35.0,92.0,0.38,19.0,61.0,0.311,16.0,31.0,0.516,0.484,10.0,15.0,0.667,7.0,40.0,47.0,15.0,8.0,4.0,7.0,50.0,99.0,0.0,,2020,Admiral Schofield,WAS,11.151515151515152,3.0,1.4242424242424243,0.4545454545454545,True,6.1,0.502,0.663,0.163,2.0,12.4,7.0,5.3,1.0,0.9,6.6,11.9,0.1,0.1,0.1,0.017,-4.3,-1.2,-5.5,-0.3,True,,,,False,,,,Rookie/Young,0,484.0,0.26902173913043476,0.05999999999999994,True,Rookie/Young,0.018749999999999982,0.03631071560734173,9.85599887860635,0.009955554422834698,-0.02986666326850409,0.00023592151777148893,0.00023592151777148893,Unknown,0.0
395.0,Admiral Schofield,24.0,ORL,SF,38.0,1.0,469.0,54.0,129.0,0.419,26.0,79.0,0.329,28.0,50.0,0.56,0.519,12.0,15.0,0.8,17.0,72.0,89.0,25.0,4.0,5.0,21.0,58.0,146.0,0.0,,2022,Admiral Schofield,ORL,12.342105263157896,3.842105263157895,2.3421052631578947,0.6578947368421053,True,7.5,0.538,0.612,0.116,3.8,16.3,10.0,7.9,0.4,1.0,13.4,14.5,-0.1,0.3,0.3,0.027,-4.2,-1.2,-5.4,-0.4,True,,,,False,,,,Developing,2,576.0,0.31130063965884863,0.46999999999999986,True,Developing,0.1561461794019933,0.07488524457302476,14.535109457338658,0.02986666326850409,-0.03982221769133879,0.004143655033722365,0.00397790883237347,Unknown,0.01
381.0,Admiral Schofield,25.0,ORL,PF,37.0,0.0,451.0,55.0,122.0,0.451,24.0,74.0,0.324,31.0,48.0,0.646,0.549,21.0,23.0,0.913,23.0,39.0,62.0,31.0,8.0,5.0,16.0,61.0,155.0,0.0,,2023,Admiral Schofield,ORL,12.18918918918919,4.1891891891891895,1.6756756756756757,0.8378378378378378,True,10.1,0.587,0.607,0.189,5.8,9.8,7.8,9.6,0.9,1.1,10.8,14.1,0.5,0.3,0.8,0.089,-2.2,-0.7,-2.9,-0.1,True,,,,False,,,,Developing,3,625.0,0.3436807095343681,2.1199999999999997,True,Developing,0.5638297872340425,0.35082959537581204,15.43110935539378,0.07964443538267758,-0.009955554422834698,0.02177979979543334,0.020473011807707338,Unknown,0.1
494.0,Admiral Schofield,26.0,ORL,PF,23.0,0.0,84.0,10.0,26.0,0.385,6.0,16.0,0.375,4.0,10.0,0.4,0.5,0.0,2.0,0.0,3.0,14.0,17.0,7.0,1.0,0.0,5.0,9.0,26.0,0.0,,2024,Admiral Schofield,ORL,3.652173913043478,1.1304347826086956,0.7391304347826086,0.3043478260869565,False,6.0,0.484,0.615,0.077,4.2,19.7,11.9,11.6,0.6,0.0,15.7,16.6,-0.1,0.1,0.0,0.006,-4.1,-0.8,-4.9,-0.1,False,,,,False,,,,Developing,4,676.0,0.30952380952380953,0.2899999999999998,True,Developing,0.07712765957446804,0.060918755113523064,2.588444149937021,0.0,-0.009955554422834698,-0.0009852126804950766,-0.0009063956660554705,Unknown,0.0
572.0,Ahmad Caver,25.0,IND,SG,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,2022,Ahmad Caver,IND,1.0,2.0,0.0,0.0,False,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.0,1.204,31.0,5.9,15.0,0.0,False,,,,False,,,,Developing,2,625.0,2.0,19.5,True,Developing,6.074766355140187,1.925093514445737,0.19911108845669392,0.0,0.0,0.00014192123067309286,0.0001334059568327073,Unknown,0.31
339.0,Ajay Mitchell,22.0,OKC,SG,36.0,1.0,597.0,91.0,184.0,0.495,23.0,60.0,0.383,68.0,124.0,0.548,0.557,29.0,35.0,0.829,18.0,50.0,68.0,64.0,25.0,4.0,29.0,68.0,234.0,0.0,,2025,Ajay Mitchell,OKC,16.583333333333332,6.5,1.8888888888888888,1.7777777777777777,True,12.0,0.587,0.326,0.19,3.3,8.8,6.1,13.8,2.0,0.7,12.7,16.2,0.6,0.9,1.5,0.122,-2.5,0.9,-1.6,0.1,True,,,,False,,,,Rookie/Young,5,484.0,0.39195979899497485,3.1599999999999997,True,Rookie/Young,1.4234234234234235,0.8647720958363956,23.29599734943319,0.14933331634252045,0.009955554422834698,0.04495577222583576,0.04495577222583576,Unknown,0.57
100.0,Al Horford,33.0,PHI,C,67.0,61.0,2025.0,319.0,709.0,0.45,99.0,283.0,0.35,220.0,426.0,0.516,0.52,61.0,80.0,0.763,103.0,353.0,456.0,270.0,52.0,61.0,80.0,142.0,798.0,0.0,,2020,Al Horford,PHI,30.22388059701493,11.91044776119403,6.8059701492537314,4.029850746268656,True,15.7,0.536,0.399,0.113,5.6,19.3,12.4,19.2,1.2,2.6,9.7,17.5,2.8,2.6,5.4,0.128,1.3,1.0,2.2,2.2,True,,,,False,,,,Veteran,0,1089.0,0.3940740740740741,6.25,False,Veteran,1.3631406761177753,0.8152218964641759,79.44532429422088,0.5375999388330737,0.21902219730236336,0.21076560039017928,0.16439716830433984,Unknown,0.21
235.0,Al Horford,34.0,OKC,C,28.0,28.0,782.0,162.0,360.0,0.45,56.0,152.0,0.368,106.0,208.0,0.51,0.528,18.0,22.0,0.818,29.0,159.0,188.0,94.0,25.0,26.0,29.0,48.0,398.0,0.0,,2021,Al Horford,OKC,27.928571428571427,14.214285714285714,6.714285714285714,3.357142857142857,True,17.4,0.538,0.422,0.061,3.8,21.4,12.5,20.1,1.5,2.9,7.3,21.6,0.8,0.9,1.6,0.101,2.0,1.4,3.4,1.1,True,,,,False,,,,Veteran,1,1156.0,0.5089514066496164,6.680000000000001,True,Veteran,1.4569247546346784,0.8724768877724665,39.623106602882096,0.15928887076535517,0.10951109865118168,0.08659658657067146,0.06581340579371031,Unknown,0.08
144.0,Al Horford,35.0,BOS,C,69.0,69.0,2005.0,266.0,569.0,0.467,89.0,265.0,0.336,177.0,304.0,0.582,0.546,80.0,95.0,0.842,108.0,422.0,530.0,232.0,49.0,92.0,65.0,130.0,701.0,0.0,DPOY-9,2022,Al Horford,BOS,29.057971014492757,10.159420289855072,7.681159420289855,3.36231884057971,True,16.7,0.574,0.466,0.167,6.0,22.2,14.3,16.4,1.2,4.2,9.6,14.8,3.7,3.8,7.6,0.181,1.4,2.9,4.3,3.2,True,,,,False,,,,Late Career,2,1225.0,0.3496259351620948,7.58,True,Late Career,1.5974710221285564,0.9580560106593765,69.78843650407123,0.7566221361354369,0.31857774153071033,0.2696148135131504,0.19951496199973132,Unknown,0.28
193.0,Al Horford,36.0,BOS,C,63.0,63.0,1922.0,228.0,479.0,0.476,145.0,325.0,0.446,83.0,154.0,0.539,0.627,15.0,21.0,0.714,73.0,317.0,390.0,189.0,30.0,61.0,37.0,121.0,616.0,0.0,,2023,Al Horford,BOS,30.50793650793651,9.77777777777778,6.190476190476191,3.0,True,13.8,0.631,0.678,0.044,4.2,17.7,11.1,13.2,0.8,2.7,7.0,11.9,3.6,2.7,6.3,0.157,1.6,1.7,3.3,2.5,True,,,,False,,,,Late Career,3,1296.0,0.32049947970863685,6.13,True,Late Career,1.291886195995785,0.7702406565749151,61.32621524466173,0.6271999286385859,0.24888886057086743,0.22165381417136681,0.1595907462033841,Unknown,0.21
195.0,Al Horford,37.0,BOS,C,65.0,33.0,1740.0,214.0,419.0,0.511,108.0,258.0,0.419,106.0,161.0,0.658,0.64,26.0,30.0,0.867,82.0,331.0,413.0,168.0,38.0,62.0,48.0,93.0,562.0,0.0,,2024,Al Horford,BOS,26.76923076923077,8.646153846153846,6.3538461538461535,2.5846153846153848,True,15.0,0.65,0.616,0.072,5.3,19.7,12.8,12.3,1.1,3.1,10.0,12.0,3.5,2.7,6.2,0.172,1.7,2.0,3.6,2.5,True,,,,False,,,,Late Career,4,1369.0,0.32298850574712645,6.58,True,Late Career,1.386722866174921,0.8445960723596811,55.950215856331,0.6172443742157512,0.24888886057086743,0.21612055430600408,0.15128438801420285,Unknown,0.22
217.0,Al Horford,38.0,BOS,C,60.0,42.0,1659.0,195.0,461.0,0.423,114.0,314.0,0.363,81.0,147.0,0.551,0.547,34.0,38.0,0.895,79.0,290.0,369.0,128.0,36.0,51.0,46.0,81.0,538.0,0.0,,2025,Al Horford,BOS,27.65,8.966666666666667,6.15,2.1333333333333333,True,12.9,0.563,0.681,0.082,5.2,18.9,12.1,10.4,1.1,2.8,8.8,13.8,2.0,2.4,4.4,0.129,0.1,1.1,1.2,1.3,True,,,,False,,,,Late Career,5,1444.0,0.324291742013261,4.75,True,Late Career,1.0010537407797682,0.6040641383503489,53.56088279485067,0.4380443946047267,0.12942220749685107,0.14983027591757725,0.10188458762395251,Unknown,0.19
405.0,Al-Farouq Aminu,29.0,ORL,PF,18.0,2.0,380.0,25.0,86.0,0.291,9.0,36.0,0.25,16.0,50.0,0.32,0.343,19.0,29.0,0.655,24.0,63.0,87.0,21.0,18.0,8.0,17.0,27.0,78.0,0.0,,2020,Al-Farouq Aminu,ORL,21.11111111111111,4.333333333333333,4.833333333333333,1.1666666666666667,True,7.6,0.395,0.419,0.337,6.6,18.4,12.3,7.4,2.3,1.9,14.7,13.2,-0.4,0.5,0.1,0.014,-4.4,1.4,-3.0,-0.1,True,,,,False,,,,Prime,0,841.0,0.20526315789473684,1.3399999999999999,True,Prime,0.3073394495412844,0.1499564958321675,7.765332449811064,0.009955554422834698,-0.009955554422834698,0.00440612595419458,0.0037892683206073386,Unknown,0.03
407.0,Al-Farouq Aminu,30.0,2TM,PF,23.0,14.0,434.0,38.0,99.0,0.384,8.0,37.0,0.216,30.0,62.0,0.484,0.424,18.0,22.0,0.818,22.0,88.0,110.0,31.0,19.0,9.0,28.0,29.0,102.0,0.0,,2021,Al-Farouq Aminu,2TM,18.869565217391305,4.434782608695652,4.782608695652174,1.3478260869565215,True,8.9,0.469,0.374,0.222,5.1,21.9,13.3,10.1,2.1,1.9,20.5,13.6,-0.4,0.5,0.1,0.01,-4.9,1.1,-3.8,-0.2,True,,,,False,,,,Prime,1,900.0,0.2350230414746544,1.45,True,Prime,0.3325688073394496,0.18595192793769116,10.154665511291391,0.009955554422834698,-0.019911108845669396,0.003278992043026411,0.002754353316142185,Unknown,0.03
67.0,Alec Burks,28.0,2TM,SF,66.0,19.0,1754.0,321.0,768.0,0.418,116.0,301.0,0.385,205.0,467.0,0.439,0.493,235.0,265.0,0.887,48.0,234.0,282.0,189.0,62.0,17.0,91.0,128.0,993.0,0.0,,2020,Alec Burks,2TM,26.57575757575757,15.045454545454543,4.2727272727272725,2.863636363636364,True,16.7,0.561,0.392,0.345,2.9,14.9,8.7,17.2,1.7,0.9,9.3,23.8,2.5,1.2,3.7,0.101,1.2,-0.7,0.5,1.1,True,,,,False,,,,Prime,0,784.0,0.5661345496009123,5.6000000000000005,True,Prime,1.7472698907956319,1.0632073225639116,98.85865541874854,0.3683555136448838,0.10951109865118168,0.16454727207689063,0.14480159942766374,Unknown,0.11
155.0,Alec Burks,29.0,NYK,SG,49.0,5.0,1255.0,210.0,500.0,0.42,102.0,246.0,0.415,108.0,254.0,0.425,0.522,101.0,118.0,0.856,21.0,206.0,227.0,107.0,31.0,14.0,49.0,102.0,623.0,0.0,,2021,Alec Burks,NYK,25.612244897959183,12.714285714285714,4.63265306122449,2.183673469387755,True,14.8,0.564,0.492,0.236,1.8,17.6,9.8,13.2,1.2,1.1,8.2,21.3,1.5,1.8,3.3,0.126,0.9,0.6,1.5,1.1,True,,,,False,,,,Prime,1,841.0,0.4964143426294821,5.330000000000001,True,Prime,1.3596938775510208,0.8214609653151236,62.02310405426016,0.32853329595354497,0.10951109865118168,0.1314862978536115,0.11307821615410588,Unknown,0.23
88.0,Alec Burks,30.0,NYK,SG,81.0,44.0,2318.0,285.0,728.0,0.391,157.0,389.0,0.404,128.0,339.0,0.378,0.499,217.0,264.0,0.822,47.0,350.0,397.0,239.0,85.0,26.0,91.0,215.0,944.0,0.0,,2022,Alec Burks,NYK,28.617283950617285,11.65432098765432,4.901234567901234,2.950617283950617,True,13.7,0.559,0.534,0.363,2.1,16.6,9.2,15.7,1.8,1.1,9.7,17.7,3.2,2.9,6.1,0.126,-0.4,1.2,0.8,1.7,True,,,,False,,,,Prime,2,900.0,0.4072476272648835,5.029999999999999,True,Prime,1.2831632653061222,0.7662931063848584,93.98043375155954,0.6072888197929165,0.16924442518818983,0.2188846132934133,0.18386307516646716,Unknown,0.31
175.0,Alec Burks,31.0,DET,SG,51.0,8.0,1122.0,200.0,459.0,0.436,99.0,239.0,0.414,101.0,220.0,0.459,0.544,153.0,188.0,0.814,19.0,139.0,158.0,114.0,38.0,8.0,58.0,98.0,652.0,0.0,,2023,Alec Burks,DET,22.0,12.784313725490197,3.0980392156862746,2.235294117647059,True,16.5,0.602,0.521,0.41,1.8,14.2,7.8,15.9,1.6,0.6,9.7,22.8,1.9,0.6,2.5,0.109,1.8,-0.5,1.2,0.9,True,,,,False,,,,Veteran,3,961.0,0.5811051693404634,5.670000000000001,False,Veteran,2.0070796460176994,1.2336954687728174,64.91021483688222,0.24888886057086743,0.08959998980551227,0.11427268524236683,0.09370360189874082,Unknown,0.2
165.0,Alec Burks,32.0,2TM,SG,66.0,1.0,1212.0,210.0,569.0,0.369,124.0,330.0,0.376,86.0,239.0,0.36,0.478,145.0,167.0,0.868,24.0,126.0,150.0,88.0,28.0,12.0,48.0,75.0,689.0,0.0,,2024,Alec Burks,2TM,18.363636363636363,10.43939393939394,2.272727272727273,1.3333333333333333,True,12.9,0.536,0.58,0.293,2.2,11.8,6.9,10.7,1.1,0.9,7.0,24.4,0.7,0.7,1.4,0.054,-0.3,-2.0,-2.3,-0.1,True,,,,False,,,,Veteran,4,1024.0,0.5684818481848185,3.14,True,Veteran,1.111504424778761,0.6723752227722845,68.59376997333106,0.13937776191968576,-0.009955554422834698,0.06988108820828458,0.055904870566627664,Unknown,0.22
284.0,Alec Burks,33.0,MIA,SG,49.0,14.0,863.0,115.0,271.0,0.424,88.0,207.0,0.425,27.0,64.0,0.422,0.587,38.0,49.0,0.776,15.0,109.0,124.0,55.0,28.0,7.0,29.0,37.0,356.0,0.0,,2025,Alec Burks,MIA,17.612244897959183,7.26530612244898,2.5306122448979598,1.1224489795918366,True,12.8,0.608,0.764,0.181,1.9,13.8,7.9,9.1,1.6,0.8,9.0,16.5,0.9,0.9,1.8,0.1,0.0,0.3,0.3,0.5,True,,,,False,,,,Veteran,5,1089.0,0.41251448435689453,4.13,False,Veteran,1.4619469026548673,0.8735369803089185,35.44177374529152,0.17919997961102455,0.04977777211417348,0.07003788192544326,0.054629547901845744,Unknown,0.3
526.0,Aleem Ford,24.0,ORL,SF,5.0,0.0,74.0,6.0,20.0,0.3,2.0,15.0,0.133,4.0,5.0,0.8,0.35,0.0,0.0,0.0,2.0,13.0,15.0,2.0,1.0,0.0,4.0,7.0,14.0,0.0,,2022,Aleem Ford,ORL,14.8,2.8,3.0,0.4,True,0.5,0.35,0.75,0.0,2.8,18.6,10.7,3.8,0.7,0.0,16.7,14.0,-0.2,0.1,-0.2,-0.103,-9.1,-2.2,-11.4,-0.2,False,,,,False,,,,Developing,2,576.0,0.1891891891891892,-3.35,True,Developing,-1.112956810631229,-0.21727465757501022,1.3937776191968576,-0.019911108845669396,-0.019911108845669396,-0.008069702018157399,-0.007746913937431103,Unknown,0.0
256.0,Aleksej Pokusevski,19.0,OKC,PF,45.0,28.0,1090.0,139.0,408.0,0.341,58.0,207.0,0.28,81.0,201.0,0.403,0.412,31.0,42.0,0.738,30.0,182.0,212.0,97.0,20.0,42.0,99.0,58.0,367.0,0.0,,2021,Aleksej Pokusevski,OKC,24.22222222222222,8.155555555555555,4.711111111111111,2.1555555555555554,True,6.1,0.43,0.507,0.103,2.8,17.6,10.1,13.1,0.9,3.4,18.8,20.5,-2.9,1.0,-1.9,-0.084,-5.1,-1.0,-6.1,-1.1,True,,,,False,,,,Rookie/Young,1,361.0,0.336697247706422,-0.44000000000000006,True,Rookie/Young,-0.1375,-0.051522180742463806,36.53688473180334,-0.18915553403385924,-0.10951109865118168,-0.03741587574978114,-0.03966082829476801,Unknown,0.0
239.0,Aleksej Pokusevski,20.0,OKC,PF,61.0,12.0,1233.0,186.0,456.0,0.408,57.0,197.0,0.289,129.0,259.0,0.498,0.47,35.0,50.0,0.7,73.0,245.0,318.0,131.0,39.0,38.0,94.0,88.0,464.0,1.0,,2022,Aleksej Pokusevski,OKC,20.21311475409836,7.60655737704918,5.213114754098361,2.1475409836065573,True,12.0,0.485,0.432,0.11,6.0,20.8,13.3,16.5,1.5,2.9,16.4,20.0,-1.1,1.5,0.4,0.014,-2.7,0.1,-2.6,-0.2,True,,,,False,,,,Rookie/Young,2,400.0,0.37631792376317924,2.7399999999999993,True,Rookie/Young,0.8562499999999997,0.5217796186343339,46.193772521952994,0.03982221769133879,-0.019911108845669396,0.03407089470642394,0.0354337304946809,Unknown,0.11
312.0,Aleksej Pokusevski,21.0,OKC,PF,34.0,25.0,701.0,108.0,249.0,0.434,38.0,104.0,0.365,70.0,145.0,0.483,0.51,22.0,35.0,0.629,45.0,114.0,159.0,64.0,20.0,43.0,43.0,58.0,276.0,0.0,,2023,Aleksej Pokusevski,OKC,20.61764705882353,8.117647058823529,4.676470588235294,1.8823529411764703,True,13.4,0.522,0.418,0.141,6.8,17.8,12.2,12.4,1.4,5.7,14.0,18.3,0.0,1.0,1.0,0.066,-1.0,1.0,0.0,0.3,True,,,,False,,,,Rookie/Young,3,441.0,0.39372325249643364,4.14,True,Rookie/Young,1.2937499999999997,0.7759241544534334,27.477330207023762,0.09955554422834696,0.02986666326850409,0.04508956224251506,0.04599135348736536,Unknown,0.42
377.0,Aleksej Pokusevski,22.0,2TM,PF,28.0,0.0,405.0,49.0,121.0,0.405,18.0,55.0,0.327,31.0,66.0,0.47,0.479,30.0,41.0,0.732,17.0,72.0,89.0,35.0,15.0,13.0,19.0,22.0,146.0,0.0,,2024,Aleksej Pokusevski,2TM,14.464285714285714,5.214285714285714,3.1785714285714284,1.25,True,12.7,0.525,0.455,0.339,4.6,20.4,12.3,12.0,1.8,3.0,12.0,17.2,0.0,0.4,0.4,0.05,-1.8,-0.1,-1.9,0.0,True,,,,False,,,,Rookie/Young,4,484.0,0.36049382716049383,3.2399999999999998,True,Rookie/Young,1.0125,0.6070205204205514,14.535109457338658,0.03982221769133879,0.0,0.017165796387892743,0.017165796387892743,Unknown,0.24
422.0,Alen Smailagić,19.0,GSW,C,14.0,0.0,139.0,20.0,40.0,0.5,3.0,13.0,0.231,17.0,27.0,0.63,0.538,16.0,19.0,0.842,10.0,17.0,27.0,13.0,3.0,4.0,11.0,14.0,59.0,0.0,,2020,Alen Smailagić,GSW,9.928571428571429,4.214285714285714,1.9285714285714288,0.9285714285714286,False,14.5,0.61,0.325,0.475,7.5,13.7,10.5,14.3,1.0,2.6,18.5,18.2,0.2,0.1,0.2,0.081,-1.5,-0.7,-2.2,0.0,False,,,,False,,,,Rookie/Young,0,361.0,0.4244604316546763,3.6899999999999995,False,Rookie/Young,0.7530612244897957,0.46459937658553097,5.873777109472472,0.019911108845669396,0.0,0.007589449579234722,0.008044816553988806,Unknown,0.3
480.0,Alen Smailagić,20.0,GSW,PF,15.0,1.0,84.0,11.0,27.0,0.407,4.0,10.0,0.4,7.0,17.0,0.412,0.481,2.0,6.0,0.333,6.0,10.0,16.0,4.0,3.0,5.0,5.0,11.0,28.0,0.0,,2021,Alen Smailagić,GSW,5.6,1.8666666666666667,1.0666666666666669,0.2666666666666666,False,8.9,0.472,0.37,0.222,7.7,12.5,10.1,6.5,1.7,5.2,14.4,17.6,-0.1,0.1,0.0,0.015,-4.9,-0.4,-5.3,-0.1,False,,,,False,,,,Rookie/Young,1,400.0,0.3333333333333333,1.04,False,Rookie/Young,0.325,0.17614575104131489,2.787555238393715,0.0,-0.009955554422834698,-0.0008432914498219834,-0.0008770231078148627,Unknown,0.0
260.0,Alex Caruso,25.0,LAL,PG,64.0,2.0,1175.0,120.0,291.0,0.412,40.0,120.0,0.333,80.0,171.0,0.468,0.481,69.0,94.0,0.734,17.0,106.0,123.0,124.0,70.0,18.0,53.0,98.0,349.0,0.0,,2020,Alex Caruso,LAL,18.359375,5.453125,1.921875,1.9375,True,10.8,0.525,0.412,0.323,1.6,9.8,5.7,13.6,2.8,1.4,13.8,13.8,0.5,1.8,2.3,0.095,-2.6,2.4,-0.2,0.5,True,,,,False,,,,Developing,0,625.0,0.2970212765957447,3.3800000000000003,False,Developing,0.9184782608695653,0.5624926679254656,34.744884935693094,0.22897775172519802,0.04977777211417348,0.07804809080403365,0.07336520535579162,Unknown,0.52
